created_at,author_id,geo,text
2022-03-27 00:41:14+00:00,1349149096909668363,,The brave Ukrainian people are showing that the power of many is greater than the will of any one dictator. https://t.co/Iij2ZkX234
2022-03-27 00:22:34+00:00,1349149096909668363,,Let us resolve to put the strengths of democracy into action to thwart the designs of autocracy. https://t.co/BhBfWGNYMF
2022-03-27 00:01:54+00:00,1349149096909668363,,"Helping Ukrainian refugees is not something Poland or any nation should carry alone.
 
All the world’s democracies have a responsibility to help. And the people of Ukraine can count on the United States to meet its responsibility. 

We will welcome 100,000 Ukrainian refugees."
2022-03-26 23:48:33+00:00,1349149096909668363,,Ukraine and its people are on the front lines fighting to save their nation. And their brave resistance is part of a larger fight for the essential democratic principles that unite all free people. https://t.co/yptVMVcIOh
2022-03-26 23:26:50+00:00,1349149096909668363,,"In the year before the invasion, America had sent $650 million in weapons to Ukraine — and since, we have committed to another $1.35 billion. 
 
Thanks to the courage and bravery of the Ukrainian people, the equipment we have sent them has been used to devastating effect."
2022-03-26 23:04:23+00:00,1349149096909668363,,We are here for the people of Ukraine. https://t.co/NiAQJSfAuV
2022-03-26 22:44:16+00:00,1349149096909668363,,"To the Russian people: You are not our enemy.
 
The American people stand with you and the brave citizens in Ukraine who want peace. https://t.co/gsbtNYLKDt"
2022-03-26 22:10:58+00:00,1349149096909668363,,"As a result of our unprecedented sanctions, the ruble was almost immediately reduced to rubble.
 
The Russian economy is on track to be cut in half.
 
It was ranked the 11th biggest economy in the world before this invasion — and soon, it will not even rank among the top 20."
2022-03-26 21:56:22+00:00,1349149096909668363,,"Putin has the gall to say he is “de-Nazifying” Ukraine.

This lie isn’t just cynical. It is obscene. 

President Zelenskyy was democratically elected. He is Jewish — his father’s family was wiped out in the Nazi Holocaust."
2022-03-26 21:45:30+00:00,1349149096909668363,,"Yesterday, I visited the 82nd Airborne Division in Poland for one simple reason: to say thank you. https://t.co/VwBIM4gUOQ"
2022-03-26 21:33:04+00:00,1349149096909668363,,"Putin — like all autocrats before him — believes that might makes right.
 
President Abraham Lincoln voiced an opposing spirit to save our Union: “Let us have faith that right makes might.”
 
Today, let us have that faith again."
2022-03-26 21:01:53+00:00,1349149096909668363,,"Time and again, history shows that it is from our darkest moments that the greatest progress follows.
 
This is our moment — and defending democracy is the task of our time. https://t.co/BmLpE9cEKr"
2022-03-26 20:32:00+00:00,1349149096909668363,,My message to the people of Ukraine is the message I delivered today to the Ukrainian Foreign Minister and Defense Minister: We stand with you.
2022-03-26 19:25:57+00:00,1349149096909668363,,"I have come to Europe with a clear and determined message: We must commit now to be in this fight for democracy for the long haul.
 
We must be unified today and tomorrow.
 
History shows that this is the task of our time – of this generation. https://t.co/3xNSDAhhFd"
2022-03-26 18:27:18+00:00,1349149096909668363,,"The brave Ukrainian resistance is a front in a larger fight: for the essential democratic principles that unite all free people.
 
These principles are essential for a free society, but have always been embattled.
 
Every generation has had to defeat democracy’s mortal foes."
2022-03-26 18:10:49+00:00,1349149096909668363,,"We are engaged anew in a great battle for freedom.
 
A battle between democracy and autocracy. Between liberty and repression.
 
This battle will not be won in days or months either. We need to steel ourselves for the long fight ahead."
2022-03-26 17:17:06+00:00,1349149096909668363,,"Watch live as I deliver remarks on the united efforts of the free world to support the people of Ukraine, hold Russia accountable for its brutal war, and defend a future that is rooted in democratic principles. https://t.co/wXoCSgjOof"
2022-03-26 15:34:53+00:00,1349149096909668363,,"I visited Ukrainian refugees who have fled to Poland this afternoon. You don’t need to speak the same language to feel the roller-coaster of emotions in their eyes. I want to thank my friend Chef José Andrés, his team, and the people of Warsaw for opening your hearts to help. https://t.co/VU3Oe0EXAL"
2022-03-26 14:51:12+00:00,1349149096909668363,,"Today, I met with Polish President Andrzej Duda in Warsaw. I thanked him and the people of Poland for opening their homes and hearts to their neighbors in need. And we discussed our shared commitment to support the people and government of Ukraine. https://t.co/bxKnkAGi6J"
2022-03-26 14:03:25+00:00,1349149096909668363,,"Today, I met with Ukraine’s Foreign Minister Dmytro Kuleba and Minister of Defense Oleksii Reznikov. We discussed our efforts to rally the world in support of Ukraine and the significant military and humanitarian assistance the United States is providing. https://t.co/N8bvuua19c"
2022-03-26 13:44:49+00:00,1349149096909668363,,"Today, I met with Ukraine’s Minister of Foreign Affairs and Minister of Defense — and with Polish President Andrzej Duda. I’m visiting a refugee site to see our humanitarian efforts. Tonight, I’m delivering remarks on our commitment to a future rooted in democratic principles."
2022-03-25 19:46:11+00:00,1349149096909668363,,"Today, we announced a new groundbreaking initiative between the European Union and the United States to reduce Europe’s dependence on Russian energy. https://t.co/ypXg45R8Mp"
2022-03-25 18:33:10+00:00,1349149096909668363,,"This afternoon in Poland, I received a briefing on the humanitarian response to Russia’s invasion of Ukraine. The United States is prepared to provide an additional $1 billion for humanitarian assistance and welcome up to 100,000 Ukrainians and others fleeing Russian aggression."
2022-03-25 16:20:26+00:00,1349149096909668363,,"This afternoon, I met with members of the 82nd Airborne Division on the ground in Poland. These folks are serving alongside our Polish Allies to bolster NATO’s frontline defenses. They’re doing incredible work and I’m grateful for their service. https://t.co/mXu50UuRWI"
2022-03-25 15:44:59+00:00,1349149096909668363,,Watch live as I receive a briefing on the humanitarian response to ease the suffering of civilians inside Ukraine and to respond to the growing flow of refugees fleeing Putin’s war of choice. https://t.co/8utsgGNwWt
2022-03-25 13:45:34+00:00,1349149096909668363,,"Today, we’re launching a new partnership with the European Commission to reduce Europe’s dependence on Russian fossil fuels. https://t.co/iFzPU0NqQj"
2022-03-25 12:18:38+00:00,1349149096909668363,,"It was an honor to meet with European Commission President von der Leyen this morning. We are united in our condemnation of Russia’s unjustified and unprovoked war of aggression against Ukraine. Together, we announced new steps to reduce Europe’s dependency on Russian energy. https://t.co/i7FSJFLytR"
2022-03-25 11:49:31+00:00,1349149096909668363,,"This morning in Brussels, I met with European Commission President Ursula von der Leyen. I’m now traveling to Poland to meet with President Andrzej Duda, receive a briefing on our humanitarian response, and visit members of the 82nd Airborne Division."
2022-03-24 23:43:55+00:00,1349149096909668363,,"Today, I participated in a European Council meeting in Brussels. We committed to providing further humanitarian assistance to those fleeing violence in Ukraine and to continue imposing economic costs on Russia for its actions. https://t.co/yUL7u9m6y9"
2022-03-24 22:00:56+00:00,1349149096909668363,,"Putin was banking on NATO being split, but it has never been more united than it is today. https://t.co/HJ7GnOpGjg"
2022-03-24 18:09:12+00:00,1349149096909668363,,"Today, I announced that the United States will welcome up to 100,000 Ukrainians and others fleeing Russia’s aggression.
 
We’re focused on reuniting families and providing refuge to those in harm’s way."
2022-03-24 17:32:33+00:00,1349149096909668363,,Tune in as I hold a press conference about my meetings in Europe with Allies and partners on our response to Russia’s war on Ukraine. https://t.co/KSakZNhnET
2022-03-24 16:10:19+00:00,1349149096909668363,,I was proud to meet with my fellow G7 leaders today. We remain resolved to stand with the Ukrainian people and government who heroically resist President Putin’s military aggression and war of choice against their sovereign nation. https://t.co/CmkqFcfaYj
2022-03-24 14:09:10+00:00,1349149096909668363,,NATO Secretary General Jens Stoltenberg has done a remarkable job leading and strengthening our Alliance — particularly during this critical moment for international security. I welcome the extension of his tenure and look forward to working closely together in the year ahead.
2022-03-24 13:48:02+00:00,1349149096909668363,,"This morning, we learned that new unemployment claims are now at a level not seen since 1969. 

America’s historic economic recovery is strong. Americans are getting back to work."
2022-03-24 13:27:15+00:00,1349149096909668363,,"I’m announcing additional sanctions on over 400 Russian elites, lawmakers, and defense companies in response to Putin’s war of choice in Ukraine.
 
They personally gain from the Kremlin’s policies, and they should share in the pain."
2022-03-24 13:02:01+00:00,1349149096909668363,,"I met with NATO Secretary General Jens Stoltenberg today to address Russia’s unprovoked and unjustified invasion of Ukraine. We discussed the unity and strength of the alliance, NATO’s ongoing efforts to deter and defend against any aggression, and our support for Ukraine. https://t.co/WEJVXvzxck"
2022-03-24 12:43:46+00:00,1349149096909668363,,NATO leaders met today in Brussels — one month since the start of Russia’s unprovoked and unjustified invasion of Ukraine. We will continue to support Ukraine with security assistance to fight Russian aggression and uphold their right of self-defense. https://t.co/F582A9qDJw
2022-03-24 12:10:53+00:00,1349149096909668363,,"Today in Brussels I’m meeting with our NATO Allies, G7 members, and the European Council to discuss our ongoing response to Russia’s unprovoked and unjustified attack on Ukraine. We stand united in defense of democracy and with the people of Ukraine."
2022-03-23 22:33:00+00:00,1349149096909668363,,Thank you Prime Minister @alexanderdecroo for the warm welcome in Brussels. I'm looking forward to our work together — with all our Allies and partners — this week as we continue responding to Putin’s war of choice in Ukraine. https://t.co/oDsANcaZOr
2022-03-23 22:05:12+00:00,1349149096909668363,,"Madeleine Albright was a force for goodness, grace, and decency — and for freedom. Hers were the hands that turned the tide of history. Jill and I will miss her dearly and send our love and prayers to her family."
2022-03-23 16:26:14+00:00,1349149096909668363,,"Twelve years ago, I proudly stood beside President @BarackObama as he signed into law the most consequential expansion of health care in generations: the Affordable Care Act. https://t.co/chvqPCiV1h"
2022-03-23 14:47:16+00:00,1349149096909668363,,I’m on my way to Europe to rally the international community in support of Ukraine and ensure Putin pays a severe economic cost for his war of choice. https://t.co/4UJpyitOko
2022-03-22 20:31:11+00:00,1349149096909668363,,Judge Jackson’s unimpeachable character and unwavering dedication to the rule of law will make her an exceptional Justice. https://t.co/Buxa1cfXwp
2022-03-22 18:41:39+00:00,1349149096909668363,,"On this trip we will make clear that the West is united in our defense of democracy. Putin thought he would divide us, but we are stronger than at any time in recent history. We stand with Ukraine and we will continue to ensure Putin pays a heavy economic price for his actions."
2022-03-22 18:41:39+00:00,1349149096909668363,,Then I’ll travel to Poland to hold a bilateral meeting with President @AndrzejDuda. I look forward to discussing our response to the humanitarian and human rights crisis Russia has created in Ukraine.
2022-03-22 18:41:38+00:00,1349149096909668363,,"My first stop is Belgium where I’ll meet with our NATO Allies, G7 Leaders, and European Union Leaders to discuss our efforts to support Ukraine and impose severe costs on Russia for its invasion."
2022-03-22 18:41:38+00:00,1349149096909668363,,"Tomorrow, I’m traveling to Europe to meet with our allies and partners exactly one month after Putin accelerated his brutal war in Ukraine."
2022-03-22 01:34:12+00:00,1349149096909668363,,"As I told CEOs at today’s meeting, in this moment it’s vital for companies to invest in people, invest in innovation, and invest in America itself. It’s how we’ll continue to grow and win the competition for the 21st century — while lowering costs and the deficit. https://t.co/BST0l0YLAb"
2022-03-22 00:35:20+00:00,1349149096909668363,,"The federal government is doing its part to get ready for potential Russian cyberattacks.  

We are prepared to help private sector companies with tools and expertise, but it is your decision as to the steps you’ll take and your responsibility to take them."
2022-03-21 23:15:00+00:00,1349149096909668363,,"In sector after sector, we’re making it in America again.

To build on that progress, the Senate and House need to work out the Bipartisan Innovation Bill and get it to my desk.

It’s important for our economy and our national security."
2022-03-21 22:47:52+00:00,1349149096909668363,,"Our economic strategy has worked — and it’s still working.

- We created 6.7 million jobs last year 
- Unemployment is down to 3.8%
- Our economy grew at 5.7% last year
- We reduced the deficit by $360 billion last year"
2022-03-21 22:09:50+00:00,1349149096909668363,,Tune in as I join the Business Roundtable’s CEO Quarterly Meeting. https://t.co/rvKNLrx40z
2022-03-21 19:23:16+00:00,1349149096909668363,,"I spoke with President Macron, Chancellor Scholz of Germany, Prime Minister Draghi, and Prime Minister Johnson today to discuss our coordinated responses to Russia’s unprovoked and unjustified attack on Ukraine, and our ongoing support for the Ukrainian people. https://t.co/e7TksIH56H"
2022-03-21 18:27:43+00:00,1349149096909668363,,"I’ve previously warned about the potential that Russia could conduct malicious cyber activity against the U.S. Today, I’m reiterating those warnings based on evolving intelligence that the Russian Government is exploring options for potential cyberattacks. https://t.co/wO2jJgg5SJ"
2022-03-21 17:46:08+00:00,1349149096909668363,,"As Judge Jackson begins her Supreme Court confirmation hearings this week, I look forward to the Senate and country seeing how incredibly qualified she is for the job. She’s a brilliant legal mind with the utmost character and integrity. I know she’ll make an exceptional Justice. https://t.co/mbiixSHIRF"
2022-03-21 13:13:55+00:00,1349149096909668363,,"Judge Ketanji Brown Jackson is a brilliant legal mind with the utmost character and integrity. 
 
She deserves to be confirmed as the next Justice of the Supreme Court. https://t.co/a15I2VkbLb"
2022-03-20 15:33:35+00:00,1349149096909668363,,"Jill and I want to extend our best wishes to all who are celebrating Nowruz around the world. The Nowruz holiday means gathering at the Nowruz table to give thanks for loved ones, reflect on your blessings, and welcome all the possibilities of a new season. Happy Nowruz!"
2022-03-19 19:42:45+00:00,1349149096909668363,,"Don Young always stayed true to who he was and the people of Alaska he represented. His legacy will continue in the America he loved. 

Jill and I send our prayers to his wife Anne, to his daughters and the entire Young family, and to the people of Alaska."
2022-03-18 21:39:15+00:00,1349149096909668363,,"ARPA-H will have a singular purpose: to drive breakthroughs in cancer, Alzheimer’s, and diabetes, and more. 

We can do this. https://t.co/B2iuDWUFAf"
2022-03-18 20:39:40+00:00,1349149096909668363,,"Today, Experian, Equifax and TransUnion announced that they’ll no longer record most medical debt on credit reports. This is a step in the right direction, thanks to @CFPB. We'll keep fighting for consumers - from increasing transparency to preventing surprise billing and more. https://t.co/UabDxsqXFI"
2022-03-18 17:37:54+00:00,1349149096909668363,,Tune in as I meet with researchers and patients to discuss ARPA-H – a new cutting-edge health research agency that will accelerate progress on curing cancer and other health innovations. https://t.co/6Ze8rx9Iw9
2022-03-18 16:41:24+00:00,1349149096909668363,,"Getting students back in the classroom was one of my top priorities when I took office — and thanks to my American Rescue Plan, more than 99% of our schools are safely open for in-person learning. Last week, I got to hear from a few future presidents about why that matters. https://t.co/PYvkHwmPjq"
2022-03-18 00:36:06+00:00,1349149096909668363,,"I’m proud of all the athletes competing in this year’s NCAA tournament. But at the end of the day, I’m a @UDelaware guy. Go Blue Hens! https://t.co/fG89BfvNAP"
2022-03-17 23:14:23+00:00,1349149096909668363,,I had the honor of meeting Riverdance today at the Capitol. https://t.co/aOXQ4r2GNF
2022-03-17 21:42:44+00:00,1349149096909668363,,Tune in now for a St. Patrick’s Day event at the White House. https://t.co/NY1InLfzHl
2022-03-17 20:15:22+00:00,1349149096909668363,,"I was honored to meet with Micheál Martin, Taoiseach of Ireland, today. We reaffirmed the close and historic partnership between the United States and Ireland and the extraordinary bonds between our people. https://t.co/k0C5ozfn79"
2022-03-17 18:59:19+00:00,1349149096909668363,,"Happy Saint Patrick’s Day, folks. https://t.co/Ud1hm8UGFO"
2022-03-17 15:51:29+00:00,1349149096909668363,,"Jeff Zients put his decades of experience to work formulating and executing a plan to build the infrastructure we needed to deliver vaccines, tests, treatments, and masks to Americans.

His work has saved countless lives—I will miss his counsel and I’m grateful for his service."
2022-03-17 15:51:28+00:00,1349149096909668363,,"I am excited to name Dr. Ashish Jha as the new White House COVID-19 Response Coordinator. Dr. Jha is one of the leading public health experts in America, and a well known figure to many Americans from his wise and calming public presence.
 
https://t.co/3NPvG5lAE9"
2022-03-17 14:35:09+00:00,1349149096909668363,,"Today we learned that the number of new unemployment claims is now lower than it was before the pandemic in 2019. 

Our labor market is strong."
2022-03-17 14:23:43+00:00,1349149096909668363,,"On this St. Patrick’s Day, I’m hosting a virtual bilat with Micheál Martin, Taoiseach of Ireland. I look forward to reaffirming the close and historic partnership between the United States and Ireland and the extraordinary bonds between our people."
2022-03-17 13:02:34+00:00,1349149096909668363,,"It was wonderful to see so many dedicated advocates, brave survivors, and old friends yesterday. So many who have worked so hard to make the Violence Against Women Act stronger. The reason we’ve been able to make such important progress these past 28 years is because of them. https://t.co/BgojGoiUf9"
2022-03-17 00:30:48+00:00,1349149096909668363,,"The world is united in our support for Ukraine — and in our determination to make Putin pay a very heavy price for attacking Ukraine.
 
America is leading this effort — together with our allies and partners — providing enormous levels of security and humanitarian assistance. https://t.co/V44A7fieFx"
2022-03-16 22:57:19+00:00,1349149096909668363,,The package I announced today will provide unprecedented assistance to Ukraine. https://t.co/5LSzOG8wmD
2022-03-16 21:42:30+00:00,1349149096909668363,,And we enacted the National Instant Criminal Background Check System Denial Notification Act to help states investigate and prosecute cases when abusers who are barred from purchasing firearms attempt to do so.
2022-03-16 21:42:30+00:00,1349149096909668363,,We enacted the Rape Kit Backlog Survivors Act to enable survivors whose rape kits go unprocessed to seek justice.
2022-03-16 21:42:30+00:00,1349149096909668363,,We established a new federal civil cause of action for those whose intimate images are shared online without their consent — giving victims real recourse against ex-partners and stalkers who seek to humiliate them.
2022-03-16 21:42:29+00:00,1349149096909668363,,We’re providing more support for legal services and expanding training to law enforcement to provide trauma-informed assistance to survivors.
2022-03-16 21:42:29+00:00,1349149096909668363,,"Tribal courts will now be able to exercise jurisdiction over non-Native perpetrators of sexual assault, child abuse, and sex trafficking.
 
We added new services and resources for folks in the most underserved communities, LGBTQ+ survivors, and those in rural communities."
2022-03-16 21:42:29+00:00,1349149096909668363,,"Yesterday, when I signed the Bipartisan Government Funding Bill, we reauthorized the Violence Against Women Act through 2027.
 
But that’s not all.
 
Here are a few ways we strengthened the law:"
2022-03-16 20:53:09+00:00,1349149096909668363,,"It wasn’t long ago that the country didn’t want to talk about violence against women as an epidemic—let alone something the government must address.

That was the background when I wrote the Violence Against Women Act 28 years ago.

Yesterday, we reauthorized and strengthened it."
2022-03-16 19:47:36+00:00,1349149096909668363,,"Putin is inflicting appalling devastation and horror on Ukraine — bombing apartment buildings and maternity wards.  
 
Yesterday, we saw reports that Russian forces were holding hundreds of doctors and patients hostage.
 
These are atrocities. It is an outrage to the world."
2022-03-16 18:46:13+00:00,1349149096909668363,,"The United States and our allies and partners are fully committed to surging weapons and assistance to Ukraine. 
 
And more will be coming as we source additional stocks of equipment that is ready to transfer."
2022-03-16 18:46:12+00:00,1349149096909668363,,"And it will include drones, which demonstrates our commitment to sending our most cutting-edge systems to Ukraine for its defense."
2022-03-16 18:46:12+00:00,1349149096909668363,,"It will include 7,000 small arms to equip Ukrainians — including the brave men and women who are defending their cities and the countryside.  
 
As well as the ammunition artillery and mortar rounds to go with the small arms — 20 million rounds in total."
2022-03-16 18:46:12+00:00,1349149096909668363,,"Our new assistance package also includes 9,000 anti-armor systems.  
 
These are portable, highly accurate shoulder-mounted missiles that the Ukrainian forces have been using with great effect to destroy invading tanks and armored vehicles."
2022-03-16 18:46:11+00:00,1349149096909668363,,"This new package on its own will provide unprecedented assistance to Ukraine. 
 
It includes 800 anti-aircraft systems to make sure the Ukrainian military can continue to defend Ukrainian airspace against the planes and helicopters that are attacking their people."
2022-03-16 18:46:11+00:00,1349149096909668363,,"I’m once again using my presidential authority to activate emergency security assistance to continue helping Ukraine fend off Russia’s assault.
 
An additional $800 million. 
 
That brings the total in new U.S. security assistance to Ukraine to $1 billion just this week."
2022-03-16 18:05:56+00:00,1349149096909668363,,Tune in as I deliver remarks at an event celebrating the reauthorization of the Violence Against Women Act. https://t.co/QqwHDs1t5V
2022-03-16 17:01:32+00:00,1349149096909668363,,Watch live as I deliver remarks announcing new assistance the United States is providing to Ukraine. https://t.co/6ZnzWuJLhy
2022-03-16 14:38:54+00:00,1349149096909668363,,"One year ago today, eight people, six of whom were women of Asian descent, were tragically murdered by a gunman who targeted three separate Asian-run businesses. As we honor the victims, we must work to build a future where no one fears violence."
2022-03-16 12:35:23+00:00,1349149096909668363,,"Oil prices are decreasing, gas prices should too.
 
Last time oil was $96 a barrel, gas was $3.62 a gallon. Now it’s $4.31. 
 
Oil and gas companies shouldn’t pad their profits at the expense of hardworking Americans. https://t.co/uLNGleWBly"
2022-03-16 01:18:42+00:00,1349149096909668363,,The Bipartisan Government Funding Bill will keep our government open and help support the brave people of Ukraine. https://t.co/qlA5i1Apsj
2022-03-15 23:49:15+00:00,1349149096909668363,,"Gender equality is not a “women’s issue” alone.
 
It benefits everyone.
 
Our society. Our economy. Our country."
2022-03-15 23:05:00+00:00,1349149096909668363,,"My Administration is working to close the pay gap by expanding access to good-paying jobs and lowering costs of child and elder care. And earlier today, I signed an Executive Order to promote efforts to achieve pay equity for employees of federal contractors."
2022-03-15 22:25:34+00:00,1349149096909668363,,"Today, I signed the Bipartisan Government Funding Bill into law. We’re again showing the American people that as a country, we can come together — Democrats, Republicans, Independents — and do big things. Our democracy can deliver. https://t.co/XD6wUBlSQs"
2022-03-15 22:00:46+00:00,1349149096909668363,,"Tune in as the Vice President, First Lady, and I deliver remarks at an event on Equal Pay Day to celebrate Women’s History Month. https://t.co/GDcdr9FF8c"
2022-03-15 20:56:07+00:00,1349149096909668363,,"Last year, the deficit dropped for the first time since 2015 — it fell by $360 billion.
 
And this year, it’s on track to drop by more than $1 trillion.
 
After four years in a row of increasing deficits, we’re on track to see the largest-ever decline in history."
2022-03-15 20:38:44+00:00,1349149096909668363,,"Another investment the funding bill makes — one that I expect will pay dividends for generations to come — is called ARPA-H. It will have a singular purpose: to drive breakthroughs to prevent, detect, and treat diseases including cancer, Alzheimer’s, diabetes, and other diseases."
2022-03-15 20:20:01+00:00,1349149096909668363,,"Two elements of my Unity Agenda are beating the opioid epidemic and taking on mental health.
 
In this budget, we dramatically expanded opioid response grants — and included funding for states to support mental health services."
2022-03-15 20:12:33+00:00,1349149096909668363,,"28 years ago, I wrote the Violence Against Women Act to provide more protection against domestic violence, stalking, and sexual assault, and to support survivors.

It has saved lives — and helped women rebuild their lives.

Today, with this bill, we reauthorize and strengthen it."
2022-03-15 19:57:01+00:00,1349149096909668363,,"The answer is not to abandon our streets — or choose between safety and equal justice.

And in the Bipartisan Government Funding Bill, we don’t.

This budget invests in federal law enforcement capacity, and grants for state and local law enforcement and crime prevention programs."
2022-03-15 19:48:54+00:00,1349149096909668363,,"This war has turned nearly 3 million Ukrainians into refugees. That’s on top of more than 12 million people who require humanitarian assistance inside Ukraine. 
 
The United States is helping to lead a global humanitarian response with our partners in Europe and beyond."
2022-03-15 19:20:00+00:00,1349149096909668363,,"Putin’s aggression against Ukraine has united people across America and the world to act with urgency and resolve.
 
I want to thank Congressional leadership for working so quickly to make sure we have the resources we need to continue our forceful response to this crisis."
2022-03-15 18:44:14+00:00,1349149096909668363,,I just signed the Bipartisan Government Funding Bill into law — keeping the government open and providing a historic $13.6 billion in funding to Ukraine.
2022-03-15 18:27:43+00:00,1349149096909668363,,Tune in as I sign the Bipartisan Government Funding Bill into law. https://t.co/MWfPTqixdj
2022-03-15 16:43:39+00:00,1349149096909668363,,We have made tremendous progress in our fight against COVID-19 but our work isn't done. We need Congress to immediately provide $22.5 billion in emergency funding to sustain our nation's COVID-19 response. https://t.co/Y2WLOdi232
2022-03-15 13:51:17+00:00,1349149096909668363,,"My Administration is committed to closing the gender pay gap ensuring that all Americans have a fair and equal opportunity to get ahead, so that one day soon we can render Equal Pay Day a relic of the past. https://t.co/nhN1rsiFix"
2022-03-14 22:04:15+00:00,1349149096909668363,,"We will make sure Ukraine has weapons to defend against the invading Russian force. 
 
We will send money and food and aid to save Ukrainian lives.

We will welcome Ukrainian refugees with open arms."
2022-03-14 19:38:47+00:00,1349149096909668363,,"We’re working closely with the UN and humanitarian organizations to support people who have been displaced by the violence in Ukraine. 
 
We’re providing tens of thousands of tons of humanitarian supplies — food, water, medicines — coming in every day."
2022-03-14 18:31:48+00:00,1349149096909668363,,Tune in as I address the National League of Cities Congressional City Conference. https://t.co/dPrZmYndPM
2022-03-14 16:04:10+00:00,1349149096909668363,,"This year, through the Bipartisan Infrastructure Law, we’re going to start fixing over 65,000 miles of highway and 1,500 bridges in disrepair."
2022-03-14 15:01:05+00:00,1349149096909668363,,"We are continuing the close cooperation with Allies and partners to make sure that the Ukrainian people can defend their nation.
 
The United States has committed more than $1.2 billion in security assistance to Ukraine over the last year."
2022-03-12 15:03:33+00:00,1349149096909668363,,"This week, I had the honor of meeting the Laguna family in Fort Worth, Texas. Frank is a post-9/11 veteran, Candace is an Elizabeth Dole Fellow and caregiver to her husband, and their daughter is a newly minted sailor in the Navy. These folks truly represent the best of America. https://t.co/0qpF6P4IGe"
2022-03-12 01:42:57+00:00,1349149096909668363,,"Democracies are rising to meet this moment, rallying the world to the side of peace and security.
 
We are showing our strength — and we will not falter. https://t.co/UsMf8z8P45"
2022-03-11 23:31:58+00:00,1349149096909668363,,"As Putin continues his merciless assault, the United States and our allies and partners continue to work in lockstep to ramp up the economic pressure on Putin and to further isolate Russia on the global stage. https://t.co/W5qiDuj9VZ"
2022-03-11 22:30:55+00:00,1349149096909668363,,"Before the American Rescue Plan, only 46% of schools across the country were open in-person. Today, 99% of schools are open safely. I stopped by a school in Philadelphia today to celebrate the progress we’ve made. https://t.co/lAWM7zjMXq"
2022-03-11 21:35:44+00:00,1349149096909668363,,"The American people are united. 
The world is united. 
 
We stand with the people of Ukraine."
2022-03-11 20:46:57+00:00,1349149096909668363,,"Last night, Congress passed a bipartisan spending bill that included an additional $13.6 billion in new assistance for the Ukrainian people. 
 
I look forward to signing that immediately."
2022-03-11 19:34:10+00:00,1349149096909668363,,"Putin’s war against Ukraine will never be a victory.   
 
He hoped to dominate Ukraine without a fight. 
He hoped to fracture European resolve.
He hoped to weaken the trans-Atlantic Alliance. 
He hoped to split apart America.
 
He failed."
2022-03-11 18:40:23+00:00,1349149096909668363,,"I want to be clear: We will defend every inch of NATO territory with the full might of a united and galvanized NATO.

But we will not fight a war against Russia in Ukraine.
 
A direct confrontation between NATO and Russia is World War III. And something we must strive to prevent."
2022-03-11 17:43:37+00:00,1349149096909668363,,"I called @ZelenskyyUa this morning to discuss our ongoing security, humanitarian, and economic assistance for the Ukrainian people. I updated him on the actions we are taking today in coordination with the G7 and EU to further raise the costs on Russia for its attack on Ukraine. https://t.co/5lC8ueifFn"
2022-03-11 17:32:55+00:00,1349149096909668363,,Tune in as I deliver remarks at the House Democratic Caucus Issues Conference. https://t.co/gN12vnZAHe
2022-03-11 16:51:33+00:00,1349149096909668363,,"The totality of our sanctions is crushing the Russian economy. 
 
The ruble has lost more than half its value. 
 
The list of private businesses leaving Russia is growing by the day."
2022-03-11 16:33:16+00:00,1349149096909668363,,"These are the latest steps we are taking, but they will not be the last. 
 
And as I said at the beginning, all of these steps will hit Putin harder because the United States and our closest Allies and partners are acting in unison."
2022-03-11 16:33:16+00:00,1349149096909668363,,"While we’re going after their superyachts and vacation homes that are worth hundreds of millions of dollars, we’re also going to make it harder for them to buy the high-end products manufactured in our countries. 
 
We’re banning the export of luxury goods to Russia."
2022-03-11 16:33:15+00:00,1349149096909668363,,"The G7 is also stepping up pressure on corrupt Russian billionaires.
 
We’re adding new names to the list of oligarchs we are targeting — and we’re increasing coordination among G7 countries to target and capture their ill-gotten gains."
2022-03-11 16:33:15+00:00,1349149096909668363,,"We’re also taking the further step of banning the import of goods from several signature sectors of Russia’s economy including seafood, vodka, and diamonds.
 
The G7 will also seek to deny Russia the ability to borrow from leading multilateral institutions."
2022-03-11 16:33:15+00:00,1349149096909668363,,"First, each of our nations will take steps to deny Russia “Most-Favored Nation” status.
 
It will make it harder for Russia to do business with the U.S. And doing it in unison with nations that together make up half of the global economy, will be another crushing blow to Russia."
2022-03-11 16:33:14+00:00,1349149096909668363,,"Later today, together with the other nations of the G7 and the EU, we will jointly announce several new steps to squeeze Putin and to hold him accountable for his aggression against Ukraine.
 
I want to speak to a few key points."
2022-03-11 15:32:29+00:00,1349149096909668363,,Watch live as I announce actions to continue to hold Russia accountable for its unprovoked and unjustified war on Ukraine. https://t.co/Z7dw6HcXjC
2022-03-11 01:10:55+00:00,1349149096909668363,,"In my State of the Union address, I said we must conduct strong oversight and robust criminal enforcement of pandemic fraud. Today, the Justice Department took action.
 
The watchdogs are back. https://t.co/U56gMeMlOY"
2022-03-11 00:45:53+00:00,1349149096909668363,,"I was honored to welcome my friend President Duque to the White House today. Colombia is the keystone to our shared efforts to build a prosperous, secure, and democratic hemisphere. As we celebrate 200 years of diplomatic relations, I look forward to what we’ll accomplish ahead. https://t.co/pTqJ5VOdPC"
