created_at,text
2022-05-19 20:15:01+00:00,"  If these Republican law makers have a daughter, niece or even a mistress that need an abortion, they will go get an abortion. This is just red meat for their fringed religious base."
2022-05-19 17:45:31+00:00,"Breaking News: Oklahoma lawmakers passed a bill banning nearly all abortions starting at fertilization, which would make it the nations strictest abortion law. NYT"
2022-05-19 13:56:02+00:00,"Abortion.  Fine, these people that want abortions, want them ...   ""NO GOVERNMENT Funding or Program.""

They demand Government stay out!"
2022-05-18 19:53:55+00:00, Lol.. Anyone that takes biology or is a women understands what abortion means to women
2022-05-18 19:40:33+00:00,You know how Republicans like to say pro abortion instead of pro choice? I need a word to give pro life a bad connotation?  Pro-GERMINAL?
2022-05-18 16:12:18+00:00,Only if you include the white supremacists who started the abortion industry to kill as many black babies as possible. 
2022-05-18 15:56:27+00:00,We cant win as long as abortion is legal  via 
2022-05-17 19:21:12+00:00,"So says he!!!

"
2022-05-17 00:06:27+00:00," Abortion!  to abort, to end, to get rid, of expell  That sounds like actually doing to America"
2022-05-16 15:43:20+00:00,     People are being reported in Texas for even helping a woman get an abortion
2022-05-15 12:13:54+00:00,  Well neither one of them are yours so why are you caring about it. The stupidest argument I've ever seen. Why don't you just not get an abortion I don't worry about what anyone else does.
2022-05-15 08:07:13+00:00,"

""Even if we knew the courts were heading toward this day, it doesn't make the frustration, grief, and fear any less real,"" the former first lady said of the dr..."
2022-05-15 07:52:34+00:00,"

Hundreds of events supporting abortion rights were held, including ones in Washington, D.C., New York, Chicago, Los Angeles and Austin, Texas."
2022-05-15 00:48:08+00:00," You think right away about Sutherland Springs, dont you? And I think of that, Nidal Hadan and Ivan Lopez at Fort Hood, the Branch Davidians and 94 Pensacola abortion clinic shooting. And there have been dozens of shootings like them over the decades. Its our signature illness."
2022-05-14 17:48:03+00:00,It seems the Blue Chameleon Turncoat is alright by Voting against the Abortion Bill &amp; sacrificing some women!
2022-05-14 16:58:05+00:00,"   I am a married woman who got pregnant on birth control. I almost died with my last child. Another pregnancy would be a death sentence for me. But I'm just 1 woman, so guess I deserve to die rather than get an abortion so I can raise my other 4 children? We are not all just loose"
2022-05-14 12:48:11+00:00,"

Abortion rights supporters will protest in cities across the United States on Saturday, kicking off what organizers said would be ""a summer of rage"" if the U.S..."
2022-05-14 00:58:31+00:00,"Texas isnt ready to support more parents and kids in a post-Roe world, advocates warn  via "
2022-05-13 21:54:45+00:00, I want to know your stand on abortion!! Let us know how you truly feel! We want to know cause I feel you r sending confusing messages to mix people up!! Tell us the truth!!!
2022-05-13 20:34:09+00:00,"

The Lancet published an editorial on Thursday warning that if the U.S. Supreme Court were to confirm Justice Samuel Alitos draft opinion to overturn Roe v. Wa..."
2022-05-13 13:11:56+00:00,"

This Saturday, hundreds of thousands of advocates for reproductive rights are expected to take to the streets in dozens of U.S. cities to protest the Supreme C..."
2022-05-13 04:29:29+00:00,Abortion Ruling: Last Week Tonight with John Oliver (HBO)  via 
2022-05-12 22:23:46+00:00,"   Ill debate abortion related topics and protecting unborn children, but its wont debate immigration related topics and whether to protect already born children."
2022-05-12 14:34:12+00:00,"  Most states are going that way.  States rights, the old excuse for enslavement, is the next step. We have a vigilante version. I get $10,000 reward informing about you or anyone preforming your abortion even if you went where its legal."
2022-05-12 14:02:23+00:00, That is a distraction. Everyone knows it's the pretense for a national ban on abortion.
2022-05-12 01:54:11+00:00,They really trying to make abortion okay through all stages of pregnancy. In JESUS NAME this will not be passed.
2022-05-12 01:34:03+00:00,"

GOP Sen. Tom Cotton wants the abortion-rights protesters outside the homes of Supreme Court justices to be arrested and prosecuted by the Justice Department."
2022-05-11 20:37:01+00:00,"Breaking News: Senate Republicans blocked a bill to safeguard abortion rights, thwarting Democrats effort to enshrine Roe v. Wade in federal law. NYT"
2022-05-11 20:04:32+00:00,"This is for all you religious Christians out there that have an opinion on abortion 
MATTHEW 7:1
&amp; 7:12 ! ""Lest YE be judged!"" So saith the LORD GOD! "
2022-05-11 05:05:07+00:00,"

Abortion rights activists gathered outside of Justice Samuel Alito's Virginia home on Monday night to protest the draft opinion he authored that leaked last we..."
2022-05-11 01:35:58+00:00, True. Don't like abortion don't get one but don't try and control other women's bodies.
2022-05-10 22:04:32+00:00,"Texas isn't ready to support more parents and kids in a post-Roe world, advocates warn  via "
2022-05-10 18:30:14+00:00, Ban abortion nationally
2022-05-10 12:13:21+00:00, You're not helping the pro choice argument.  It's one of the defenses of abortion is that most people that complete abortion don't want to terminate the possibility of life
2022-05-10 02:52:04+00:00,"For the women in TX Congressional District 28  its not hyperbole or drama. If you drive your young pregnant daughter to Mexico for an abortion, this could very likely happen to you  if you vote to re-elect Cuellar. VOTE   she will protect your choice &amp; privacy. "
2022-05-10 01:41:39+00:00,"""No matter what men think, abortion is a fact of life. Women have always had them; they always have and they always will. Are they going to have good ones or bad ones? Will the good ones be reserved for the rich, while the poor women go to quacks?

Shirley Chisholm"
2022-05-10 01:35:38+00:00,"How come when its us, its an abortion, and when its a chicken, its an omelette?

George Carlin"
2022-05-10 00:08:39+00:00,"

As states across the country prepare for the likely overturning of Roe v. Wade in June, attention has shifted to the forthcoming efforts to outlaw abortion in ..."
2022-05-09 22:24:28+00:00, Indeed I do. I believed Kavanaugh should have been a no vote after losing his temper  during his confirmation because his history of sexually violating women caught up with him. I wonder how many young women he got handsy with had an abortion.
2022-05-09 14:26:41+00:00,"just had to debate abortion rights in surgery, im tired of men telling me what I can and cant do with my body"
2022-05-09 02:57:29+00:00,"IF ABORTION IS MURDER, BLOW JOBS ARE CANNIBALISM."
2022-05-09 02:54:05+00:00," Yeah...OK, clown.
"
2022-05-09 01:56:31+00:00,"

""Every American will see how every senator stands,"" Schumer said during a news conference with state leaders in New York.  Schumer called the draft decision an..."
2022-05-09 01:52:36+00:00," The push will be, ""elect us and we'll make abortion illegal nationwide."". States only have rights to deny people they don't like their rights."
2022-05-08 22:02:05+00:00," I'm anti-abortion, but understand we know enough about the tie between rape/incest and PTSD and tie between PTSD and suicide to know forcing a woman to carry a baby conceived by rape/incest is a legitimate threat to that woman's life."
2022-05-08 20:45:40+00:00,"

Arson investigators were probing a fire Sunday inside the headquarters of anti-abortion group Wisconsin Family Action, where someone had spray-painted a messag..."
2022-05-08 20:44:28+00:00,"

The move to add new abortion bans ""will be swift"" if the Supreme Court overturns Roe v. Wade, Sen. Amy Klobuchar said Sunday, adding that the Senate will do ev..."
2022-05-08 20:29:03+00:00,GET A ROPE. 
2022-05-08 19:54:14+00:00,  It takes effort and some people - men as well as women do not like effort! The anti abortion laws will make men and women consider birth control.
2022-05-08 19:46:45+00:00,thought this was an anti abortion meme at first 
2022-05-08 18:42:28+00:00,"San Antonio!! 
Show up for abortion access in Saturday the 14th. 
Sign up at this link    San Antonio, Texas "
2022-05-08 17:34:42+00:00,"I'm no doctor, but giving abortion pills to birthing people seems like it would be really bad? "
2022-05-08 15:28:15+00:00,   White people complete abortion at a higher rate than any other race.  This graph is wrong
2022-05-08 13:08:49+00:00,"What Evangelicults believe: Trump and Republicans are pro life. They love every child. 

What Republicans believe: Yeah yeah, whatever.. Every abortion in a red state is a potential Red vote."
2022-05-08 12:08:11+00:00,Im sure these dipshits know that the judicial system does not create laws. They also have full appreciation that overturning RvW does not equate to a ban on abortion. Such an insignificant issue relative to all the others out there.  
2022-05-08 06:05:29+00:00,"The Turtle needs to go back in his shell...

"
2022-05-08 03:06:45+00:00,"

Abortion rights protesters rallied in cities around the United States on Saturday, vowing to fight to ensure that abortion remains a legal option for women nat..."
2022-05-08 00:41:41+00:00,The new Joe Manchin of the House for his anti-abortion stance. 
2022-05-07 14:15:24+00:00,"

Abortion by pill is used to terminate at least 54% of pregnancies in the U.S., a number expected to rise even higher if Roe v Wade is overturned."
2022-05-07 12:39:14+00:00," Not to my knowledge has a Castro, he has retweeted his support of Abortion. Thank you for your donation and prayers!"
2022-05-07 04:14:19+00:00,"If you equate jerking off with abortion, you need to go back to Sex Ed, you're missing some ingredients. Also we are all ""clumps of cells"" lol"
2022-05-06 23:56:56+00:00,To the Kentucky  Governor. Don't you think 15 weeks is long enough to decide  you need an abortion? As for rape 15 weeks is long enough  to find out if you're pregnant and they also have the day-after pill they can take that day. Being a Democrat  I guess you want it up to birth
2022-05-06 22:35:51+00:00,"Tomorrow! We're showing up in solidarity

Abortion is Liberation! "
2022-05-06 22:24:58+00:00,"

Only about a third of Americans say they would agree with a Supreme Court decision to end all federal protections for abortion, allowing state legislatures to ..."
2022-05-06 22:05:06+00:00,"  Its like the threat of all the abortion loving girls moving to CA or NYC....

GTFO ladies and stop yer yapping"
2022-05-06 21:17:16+00:00,"If The Right Is Going To Criminalize Abortion, We Should Damn Well Use The Word
"
2022-05-06 21:14:44+00:00,"With Roe Almost Gone, Democrats Need to Stick Together to Save Legal Abortion
"
2022-05-06 21:05:55+00:00,"Republican governor signs law making abortion pills by mail a felony with a $50K fine

"
2022-05-06 20:00:17+00:00,"It starts...



Tennessee will soon strictly regulate the dispensing of abortion pills, including imposing harsh penalties on doctors who violate them, under legislation recen..."
2022-05-06 19:07:36+00:00,"The woman nodded, signaling she understood before signing a form stating that she had walked into the clinic of her own free will.      
Link:
 "
2022-05-06 16:29:43+00:00,"Don't hate on me!!
Thanks to the Pandemic US employees are starting to see their worth in wages! 
Under McConnell the Minimum Wage increases were sat on as his Sen booster chair!
Are Refuglys now using Anti-Abortion to produce a new generation of Min Slave Workers??
"
2022-05-06 16:03:30+00:00,"It would be up to statewide politicians to write laws that accurately reflect and fairly represent the constituents of that state, which means it doesn't necessarily make abortion illegal."
2022-05-06 16:01:03+00:00,"But again, if you let the ungodly Liberal Left tell the narrative, abortion would be outlawed and illegal nationwide if Roe V. Wade is overturned."
2022-05-06 15:59:03+00:00,"""Overturning Roe v. Wade would hand abortion rights back to the states."""
2022-05-06 15:57:27+00:00,"NBC News: Chart: New survey shows deepening partisan split on abortion.
"
2022-05-06 15:43:24+00:00,"Apr. 2nd, 2016...

Trump dodges question over whether any past partners had abortions "
2022-05-06 15:40:32+00:00,"Trump once publicly supported the right to have an abortion. But as president, hes made limiting access a signature issue. "
2022-05-06 14:43:56+00:00,"In Leaked Abortion Decision, Justice Alito Relies on Jurist Who Supported Marital Rape, Executed 'Witches' "
2022-05-06 14:25:10+00:00,"Senate Republicans make it plain: A federal abortion ban is in the offing
"
2022-05-06 13:24:33+00:00,"So heres an idea, if a man gets a woman pregnant against her will and she cant get an abortion, by law he should have to pay for that child until they turn 18. Prenatal costs, birth costs, food, diapers, clothes, education, everything. Abortion would be protected immediately."
2022-05-06 12:19:40+00:00,"Ok  youve caused enough waste and expropriation of public resources, its time for you to exit stage left you muppet "
2022-05-06 07:38:30+00:00,Some religions support abortion rights. Their leaders are speaking up.  via 
2022-05-06 07:19:00+00:00,"Poll: Majorities of Voters Want Supreme Court to Support Abortion Access, Term Limits on Justices "
2022-05-06 06:30:16+00:00," If men could get pregnant abortion would be a sacrament.
- Florence Kennedy"
2022-05-06 04:23:14+00:00,"

At a gala Thursday night for an anti-abortion group, former Vice President Mike Pence took aim at sitting Vice President Kamala Harris over remarks she deliver..."
2022-05-06 00:58:38+00:00, How many of u who were anti vaxxers are for freedom of choice when it comes to abortion.  Call down.
2022-05-05 23:57:28+00:00,"    Funny thing is, you Leftists are always so pro-Science but then you advocate for Abortion on demand up to the moment of birth. But the fetus has its own DNA at 7 weeks and can live outside the womb at 20-21 weeks. Kinda shatters the Science! argument."
2022-05-05 23:53:14+00:00, Make'em Take'em - Make all    wanting to block choice for  abortion adopt and raise the unwanted newborns!
2022-05-05 21:25:31+00:00,Ugh men arguing on Facebook calling abortion a moral issue while being ok with Justices lying is making my head bleed. And hi not everyone believes in god or Jesus.
2022-05-05 18:46:26+00:00,"

WASHINGTON  There was a time when Justice Samuel Alito, author of the leaked draft opinion on abortion that rocked the nation Monday night, was Chief Justice ..."
2022-05-05 18:32:59+00:00," edition:
The woman nodded, signaling she understood before signing a form stating that she had walked into the clinic of her own free will. As she prepared to leave, Ms. Moreno offered to walk her to her car.   
 "
2022-05-05 18:24:15+00:00,"(1)
Ive said this before. Caleb and I didnt feel like were ready for a child when I got pregnant ON birth control. 
We scheduled 2 app. One for the ultrasound and the other for an abortion."
2022-05-05 18:16:48+00:00,"Olivia Rodrigo Paused Her Concert To Speak Out In Favor Of Abortion Rights
"
2022-05-05 18:15:45+00:00,"Louisiana Republicans push abortion bill doing exactly what national Republicans deny wanting to do
"
2022-05-05 17:23:38+00:00,"Its one thing if you want to stay out of the abortion debate, thats bad enough, but my God Henry is a shill for the cartel and Azerbaijani oil oligarchs, is that not bad to tell this guy to fuck off? "
2022-05-05 15:04:11+00:00,On the front page today with  and . Story:  
2022-05-05 13:52:50+00:00,If you're pro abortion then you cannot be Christian but of course we already knew that because communist are anti-Christian. Even if you're  not religious you cannot deny the ten commandments are great guidelines to live by can you? 
2022-05-05 13:31:50+00:00,The only reason white people care about abortion is because white people are set to lose majority in like 20-25 people years. 
2022-05-05 03:23:50+00:00,"""Abortion is just one issue"" is line I've heard from pro-Cuellar TX Reps &amp; insidersAll acting like abortion wasn't a big organizing force in the party for decades. The insiders came off very cynical &amp; the Reps naive, all of them lecturing me about the value of working w/ the GOP "
2022-05-04 23:05:51+00:00,"No doubt, there are plenty of people who don't agree with the things I've been writing about today, like my stance on abortion, and sexual immorality."
2022-05-04 21:50:08+00:00,"Like, for instance, the fact that before Roe Vs. Wade, abortion was illegal nationwide."
2022-05-04 21:49:28+00:00,"I believe we need to create a healthy, productive, professional, educated dialogue and discussion on the abortion polemic, so certain historical FACTS can be examined."
2022-05-04 21:40:13+00:00,"And I'm quite certain that there are many other women out there, even ""minorities"", who are also against abortion."
2022-05-04 21:39:17+00:00,"In other words, regardless of what all is being written in the news, and regardless of what many women are writing about on social media, there are at least two women that I personally know, who are staunchly against abortion."
2022-05-04 21:36:58+00:00,"I even thank Yah that, despite all our differences and our current dilemma, the mother of my daughter is also staunchly against abortion."
2022-05-04 21:35:27+00:00,I thank Yah that my own mother is staunchly against abortion.
2022-05-04 21:21:10+00:00,There's no such thing as a safe abortion 
2022-05-04 18:52:53+00:00," its okay to say the word abortion, my dude.
actually, its necessary! "
2022-05-04 18:38:26+00:00,"Supporting  but worried how you may be viewed by the establishment today? 

Ask yourself: with everything on the line, abortion rights &amp; , to LGBTQ+ rights &amp; beyond, is my silence complicit in electing Henry Cuellar?"
2022-05-04 18:05:17+00:00," and its perfectly to be worried and concerned about the urgent, connected, and personal issue of marriage equality!

my only point is that abortion must remain front and center and not get drowned out before discussing other valid and scary concerns"
2022-05-04 17:29:37+00:00,"According to a recent UT Texas poll 78% of Texans support abortion in some form.

"
2022-05-04 16:07:47+00:00," Im not saying that we shouldnt be worried about Obergefell. We 100% should be and recognizing the connection is important.

But abortion is front and center today. Im just asking we give space to talking about abortion care because access is of immediate concern. Thanks! "
2022-05-04 16:02:01+00:00," hi friend, thats literally not what Im saying

Im asking folks to talk about abortion first when that particular issue is directly on the chopping block ~before~ jumping ahead to other connected, urgent, and important issues like marriage 

Please reread my tweet. "
2022-05-04 15:39:46+00:00,"Kavanaugh and Barret lied under oath to the senate! yes and??? Republicans dont follow the rules. Thomas wife literally tried to overthrow the government and no one cares anymore. Nothing is gained by appealing to an imagined referee, esp for abortion access"
2022-05-04 15:14:57+00:00,"Yesterdays pro-abortion rally spoke to me, in part because I am a woman whom may have to make a heavy decision one day. Im sharing a few more images here:  "
2022-05-04 14:56:50+00:00,"""abortion is murder.""
so is war and the death penalty.
""well those are legal and justified.""
my dipshit, it was legal until you started fucking with it."
2022-05-04 14:51:13+00:00,"Photos: Hundreds gathered for the San Antonio rally defending abortion rights. 

More:  via  "
2022-05-04 14:45:45+00:00,Abortion doesnt have anything to do with the Christian faith. 
2022-05-04 14:16:30+00:00," Unity is absolutely critical, I agree!

Thats why Im asking we just afford space to talking about how abortion and reproductive rights benefit *everybody* before immediately jumping to issues we might (rightly or wrongly, its okay) feel are more personal or important."
2022-05-04 14:15:11+00:00," Im not suggesting we focus only on one issue. Im suggesting that we take a moment to allow abortion advocates and the reproductive justice movement fully respond to the immediate issue before us (abortion) before also addressing other urgent, important, and connected issues."
2022-05-04 14:01:00+00:00,"Exclusive: Supreme Court has voted to overturn abortion rights, draft opinion shows  via  this is not ok!!!!!  "
2022-05-04 13:44:54+00:00,"God &amp; womens bodies is hypocrisy off the charts. I had an abortion at 18. I have no shame about making a choice that made me grow up very quickly. Details arent  important, but having access to healthcare is."
2022-05-04 10:43:23+00:00, Nobody is for killing babies. That's what pro life people want us to think. It's much more complex than that. My friend had a tumor in the third trimester and needed an abortion. She did not want any abortion.  I just don't see my friend as a criminal for doing the right thing .
2022-05-04 05:32:00+00:00,  Everyone has the right to change their mind like Biden was anti abortion at one time.
2022-05-04 04:43:55+00:00,"   Absolutely agree, even things like maternity leave. If more people felt like theyd actually be able to care for their babies and recover, I fully believe it would help lower abortion rates"
2022-05-04 04:26:59+00:00,   I was abrasively and aggressively pro life the first 20 or so years of my life. There is more to life than the small perspective youve been taught. Abortion is healthcare and its a right everyone deserves to have as a choice.
2022-05-04 03:37:44+00:00, the draft to overturn abortion should be public and not private! TCruz wants to prosecute leak!  stop attack on constitution! Stop GOP attack on democracy!
2022-05-04 03:33:39+00:00, A woman should have that right to kill a baby in the womb. But she should also go to prison for doing so. Keep abortion legal and charge baby killers who choose to kill a baby and we will see a huge drop in hoeing. Margaret Sanger is proud of all black kids shes killed since 73.
2022-05-04 03:11:43+00:00,Make abortion illegal and Suicide legal.   
2022-05-04 02:02:22+00:00," not what I implied 

Concerns about Obergefell are valid, scary, connected to Roe, and even urgent.

When the days conversation is about abortion care, though, I just ask folks give pause and address the reproductive justice issue front &amp; center before pivoting to themselves."
2022-05-04 01:24:23+00:00,"

The Women's March and other abortion rights groups planned rallies Tuesday in Washington, New York and across the nation."
2022-05-04 00:36:24+00:00,"hi gays support  Texas abortion funds

"
2022-05-03 23:58:50+00:00,"As people are chanting, many women and men in the crowd of demonstrators are tearing up and hugging their loved ones at the San Antonio rally defending abortion rights. "
2022-05-03 23:01:43+00:00, Very funny.. of course SCOTUS  ENFORCES the laws .. just let the state or federal legislatures pass an abortion bill that will satisfy the majority of the country. SCOTUS will then enforce this law. Not complicated.
2022-05-03 22:44:55+00:00," yes and my mere point is for us to give space, at least today, to the front, center, and immediate issue of abortion care because it affects everyone Russ"
2022-05-03 22:12:41+00:00,"Funny how abortion is ok for  congressmen when they knock up their side chics...
Freaking Hypocrites  !"
2022-05-03 22:09:29+00:00,The only thing  have is Culture wars because they have absolutely no plans to fix any problems Americans are facing on a day to day basis...When you rent is due the landlord don't ask you if u had abortion...this is just a distraction
2022-05-03 22:07:33+00:00, ok....it isn't about race but what religion makes u believe that you are pro-life because you oppose abortion..but you support the death penalty..and also support xenophobia...how is abortion the only cross they will die on but other teachings of Christ is just Socialism
2022-05-03 21:17:57+00:00,"Texass law goes into effect 30 days after the Supreme Court overturns Roe v. Wade. 

It makes performing an abortion a felony. "
2022-05-03 20:52:48+00:00,Liberals forget about the Child that is Being Killed in Every Abortion Scenario. Which Women don't have the right over their own bodies here? The Unborn Women that's who. The women in question have had several choices over their bodies before ever getting pregnant. Bad Choices 
2022-05-03 19:25:04+00:00,"Couldnt think of a fun fact while introducing myself to my ACLS cert class, so I just said fyi, roe v wade might get overturned &amp; as future docs we should care about this, abortion is healthcare &amp; my instructor said alright lets not get political .. "
2022-05-03 19:07:12+00:00," I've never stated it in open forum, but the time felt right. This is about so much more than just abortion."
2022-05-03 19:06:53+00:00,   There are other reasons for abortion.. Like you poked holes in the condom.  Like she's going to die without an abortion. Etc
2022-05-03 19:00:57+00:00,"Hmmm...


Sen. Susan Collins, R-Maine, said Tuesday that if a report suggesting that the U.S. Supreme Court is poised to overturn Roe v. Wade is accurate, then she was m..."
2022-05-03 18:51:27+00:00,"The  decision is EXACTLY why its past time our generation specifically takes the lead. From abortion rights to same-sex marriage, it really is our fight &amp; our future. 

In 2024, we need energy &amp; youth on the damn ballot; folks at all levels of gov who will fight."
2022-05-03 18:45:56+00:00,I usually don't share FUX! After a discussion about Abortion with my deployed Warrior Angels..they posted this to me.... 
2022-05-03 18:24:03+00:00,"I hope to see men, children, familias all at the rally this evening because an abortion matters to EVERYONE.   "
2022-05-03 18:20:12+00:00,"like ??? okay, and bully for you. how the fuck do these people not realize that legal abortion will still allow them these experiences and affects them in absolutely zero way? Fucking Christ "
2022-05-03 18:15:07+00:00,    It's illegal in Texas and doctors or anyone who helps someone get an abortion is criminalized
2022-05-03 18:09:07+00:00,   Location of your heart makes it different. Most people don't want an abortion and find the situation difficult
2022-05-03 18:02:56+00:00, No it's not. No one is charged with homicide while committing to abortion.
2022-05-03 18:00:27+00:00,    Nope I've seen people that had to have an abortion and didn't want to
2022-05-03 17:50:32+00:00, Their are many moral arguments that are sensible for having an abortion that have nothing to do with killing an unborn child.  As long as that is true it shouldn't be taken off the table.
2022-05-03 17:47:56+00:00,"There we were, 19 years old, me bound to a wheelchair and walker for the next year. No money, still in college, scared as hell. My ladyfriend had an abortion. I agreed it was the best decision at the time."
2022-05-03 17:33:58+00:00,    Sometimes having an abortion is the best choice.  There are many moral arguments for it
2022-05-03 17:32:42+00:00,"From what I heard  is a left leaning source..and suddenly there is a ""leak"" about the abortion issue right before Midterms..I hate all this political BS.  There was no leak and documents will be worded by one side to get the people to hate the other.  Makes sense to me "
2022-05-03 17:16:36+00:00,"

President Biden said Tuesday that if a draft opinion by Justice Samuel Alito suggesting the U.S. Supreme Court is poised to overturn Roe v. Wade holds, it woul..."
2022-05-03 15:59:24+00:00,"""Why is it that the people that are most against abortion are the people you wouldn't want to fuck in the first place?"""
2022-05-03 15:05:14+00:00,"Lies.. that seems to be all Liberals have to go on,is the Endless Lying. They use Outright Lies ( I believe they know they are all lies) to push their Personal Agendas on the rest of US. 

Abortion is the MURDERING of  Children. "
2022-05-03 14:44:03+00:00,Roe vs wade is so fucking much bigger than abortion. People wont get that until too late. Its scary.
2022-05-03 14:33:12+00:00,Abortion is not Womens Health. Stop lying about it all is the first step. And what about the Babies Choice? The Woman made her choice to have Unprotected Sex. That was her choice over her Body. The Consequences to said Chioce could be a Pregnancy. That Pregnancy is a Human Being. 
2022-05-03 14:27:40+00:00,"Yeah and the same people that Loudly support abortion wouldn't allow us to do this to an animal, but its okay with them to do it to a Human? The Hypocrisy is Huge... "
2022-05-03 13:22:47+00:00,Since we no longer have the right to be pro choice Im pro abortion.
2022-05-03 13:07:17+00:00, You're state could still legalize abortion
2022-05-03 13:06:46+00:00,    It's the other way around.. Being pro choice doesn't mean pro abortion
2022-05-03 12:18:50+00:00,"I despise the label of pro-abortion.  Its not about forcing anyone to receive an abortion.  Its about preserving a womans right to make an agonizing decision to terminate a pregnancy.  Not my business, not yours, and certainly not the states. Pro-choice is not pro-abortion."
2022-05-03 06:16:12+00:00,"Yall its not about abortion.  This is just the start of them stripping away all the control we have in our lives so we are stuck in survival mode and easier to control.  If that doesnt make you mad, you dont have a pulse."
2022-05-03 05:03:52+00:00,"  Once pro choice states are in conflict w/ pro forced birth states. red states will be suing the others,almost immediately. Abortion will end up at SCOTUS again where w/ current make up  new decision will ban.
 This is a shot across the bow. Other civil rights will be next"
2022-05-03 03:52:35+00:00,Abortion is still going to keep happening
2022-05-03 02:58:18+00:00,"But I know, that stance is a little too ""conservative"" for all those so-called ""Conservative"" Republicans who never get to the root, the core problem of the abortion polemic, sexual immorality."
2022-05-03 02:53:32+00:00,"So how about you take back control of your bodies, say no, until both of you are ready to be parents!  Then, there wouldn't be any need for abortion.  It's simple common sense, the best form of birth control available is abstinence."
2022-05-03 02:50:26+00:00,It's should be noted that  party leadership doesn't give a shit a about abortion and is actively supporting Cuellar who says abortion 'not women's health'  
2022-05-03 02:21:42+00:00,And they never bother to think about the fact that abortion (whether legal or illegal) is murder.  Life begins at conception.  PERIOD!
2022-05-03 02:20:27+00:00,You know what's funny?  Or maybe it's  not so much funny as it is a double standard.  Everyone offering their opinions on  being overturned never bothers to think about the fact that abortion (whether legal or illegal) is female genocide at least 50% of the time.
2022-05-03 02:15:14+00:00,"   No a majority of America does not think abortion is murder. Is that what they tell you at church? Let women have agency over their own bodies, its not rocket science"
2022-05-03 02:07:14+00:00,"Exclusive: Supreme Court has voted to overturn abortion rights, draft opinion shows  via  &lt;&lt; Read this. Learn what this means for women in this country."
2022-05-03 01:54:37+00:00,"BREAKING!!!



""We hold that Roe and Casey must be overruled,"" Justice Alito writes in an initial majority draft circulated inside the court."
2022-05-03 01:32:06+00:00,"It's going to be a long couple of months...

In the meantime, support your local abortion fund. 

Every dollar raised during  goes toward helping Texans pay for their abortion when they are struggling to afford it. 
 "
2022-05-03 01:05:19+00:00,If politico report on abortion opinion by Supreme Court is to be so look out SC we women can burn down the court look out men better think your stand on this no court or state as the right to my body it's mine
2022-05-03 01:00:40+00:00,"Holy shit. 
"
2022-04-30 09:15:36+00:00,"That's funny, in over 13 years, I've been outspoken against abortion, outspoken against homosexuality, outspoken against same sex marriage, outspoken against transgenderism, and outspoken against sexual immorality in general, including fornication and adultery, on this platform."
2022-04-29 23:21:24+00:00," Life should start 12 yrs. If you make past the 2nd amendment &amp; abortion &amp; the Texas govenor, life truly starts!
  At least an abortion has fewer people weeping!"
2022-04-27 15:15:30+00:00," I understand, but one person saying they dont mind it doesnt mean that it invalidates how many others feel. Theres also a bigger issue at play here, like your excitement at the refusal to teach CRT. I agree its not on the topic of abortion, but it suggests a bigger problem"
2022-04-23 14:49:14+00:00,Pre- Birth Abortion is murder as well...  
2022-04-21 13:33:36+00:00,"If the court overturns Roe v. Wade this summer, as many believe they will, individual district attorneys may once again become responsible for deciding if and when to pursue criminal charges in abortion cases.
Via  "
2022-04-20 11:33:40+00:00,Obviously  you don't  understand  the extent of hypocricy of democrats. For example they are catholic and push abortion up to the day of birth. You just can't  make that crap up. 
2022-04-18 13:41:11+00:00,"

The Supreme Court this month will hear its last oral arguments in a term that has been overshadowed by disputes over abortion and the Second Amendment and the ..."
2022-04-15 13:24:53+00:00,"     Per ultrasound, we discovered complications at 18 weeks. At 19 weeks, my water broke. My doctor tried to admit me for an induction (abortion) to save my uterus &amp; keep me from going septic. I was denied admission by a pro-life administrator, despite it being an emergency. 1/"
2022-04-14 19:45:03+00:00,"Yet they fight family programs, edu, wages &amp; poverty safety nets...


Republicans in Florida, Oklahoma and Kentucky passed strict abortion laws in their states this week, the latest in a wave of anti-abortion legislation being en..."
2022-04-14 13:38:30+00:00,"

The Republican Party, evangelical Christianity and the antiabortion movement have long been inextricably linked. Some Christians want to change that."
2022-04-14 01:58:17+00:00,I Was Watching  The Other Day And Realized That Movie Has A Horrible Plot. If It Wasnt For Pennys Abortion Baby And Johnny Would Have Never Fallen In Love. 
2022-04-13 11:24:36+00:00,"Self-awareness check? The abortion pill creates a spontaneous miscarriage. 

My heart aches for all of it. "
2022-04-12 18:59:15+00:00, I support abortions to an extent. This is just disgusting and vile. Women who do this dont deserve the right to an abortion. Its nothing to celebrate.
2022-04-12 14:46:26+00:00,"By definition, abortion cannot create a family. Only destroy.

What a macabre thing of which to be proud.

Ghoul. "
2022-04-11 21:02:02+00:00,You mean pro-choice. You can be passionate against abortion and still be pro-choice 
2022-04-11 19:26:12+00:00,"Hello friends. This story of the woman arrested because of a hospital that reported she had an abortion has shook me to my core. Charges have been dropped, but I would sue that hospital!  "
2022-04-11 18:42:34+00:00,Texas wanna abolish abortion so bad yet cant even take care of the children that do exist putting them in cages at the border.. thats crazzzzzzzy n embarrassing
2022-04-11 06:02:55+00:00,"No one talks about The Freshman by The Verve Pipe (1996) is about abortion. 

Multiple generations in pain and trauma.

We aren't a serious country by allowing this."
