created_at,text
2018-03-28 01:28:20+00:00," On the other hand, the extreme right doesn't hesitate to enact laws banning all abortions without even exceptions for rape, incest, or life of the mother. They want to force the issue to over rule Roe v Wade. 

Perhaps gun control advocates should try the same tactic."
2018-03-27 21:18:09+00:00,wow theres rlly a bitch in my class arguing w the professor about gun control. she says its a good idea to give teachers guns. first of all...this is math class...second....bitch???? what? r u ok??
2018-03-27 19:38:44+00:00,"  gun control isnt taking away someones rights, that would be a gun ban. gun control would be raising the age limit, a better background check, no semi automatic weapons, etc. the heroin epidemic is horrible, but that doesnt change the fact that gun control is necessary"
2018-03-27 17:59:51+00:00,"I want my nephews to grow up redneck-free, action on climate change, gun control, and some  postseason hockey.  

And of course to have depth of perception in my text, yall. "
2018-03-26 19:41:31+00:00,"Insightful talks with Senator , Majority Whip Senate leader &amp;  on US trade tariff, gun control, growing Texas India trade, increasing Indo American communitys contribution to America &amp; nuclear posture review.    "
2018-03-26 17:28:38+00:00,"  Let's use History. The Communists used ""gun control"" and then killed millions of people. The Nazis, same thing. The Chinese, same thing. Cambodia, same thing. The second ammendment prevents that. My rights don't end with your feelings. Back to facts."
2018-03-26 16:04:25+00:00,"This is the politically-incorrect danger of . As General Laney (a black gun dealer in Detroit) so eloquently stated many years ago, Gun control is really race control! More laws = bigger police state. More police shootings just like this will be the result! "
2018-03-26 15:47:45+00:00,"We need Gun Control. Yes
But, I do not believe that it is in the best interest of a minority group of people whole have been racially persecuted and wrongfully executed to simple give up any means of protecting ourselves"
2018-03-26 13:56:12+00:00,  I am so sick of these NRA pawns saying that gun control equates to the removal of all guns. This is fake news and lies. It is not all or nothing to anyone but the NRA.  Stop lying no one is trying to do away with the second amendment.  
2018-03-26 13:45:25+00:00,How the Nazis Used Gun Control 
2018-03-26 10:32:11+00:00,"If there is no assault weapons ban passed, then we will ""

  ... raised their fists &amp; chanted demonstration w/o registration leads to frustration

     
"
2018-03-26 04:00:46+00:00,".'s Brian Williams,  glorify gun control kids taking charge of left-wing efforts   "
2018-03-26 03:59:19+00:00,". and  glorify anti-gun kids as they march on Washington, smear Rubio  "
2018-03-26 03:59:08+00:00,".'  strangely pits gun control march against porn star, touts march as one to remember  "
2018-03-26 03:56:52+00:00,Many 'Good Guys with Guns' Protecting Students Marching for Gun Control  via 
2018-03-26 03:55:24+00:00,Kasich: Lawmakers Who Ignore Students on Gun Control Should Be Held 'Accountable at the Ballot Box' | Breitbart 
2018-03-26 02:04:23+00:00,"Biggest problem with  movement is the activists' deeply flawed, emotionally-charged misunderstanding of reality. The protesters are essentially marching to implement gun control, &amp; when that fails, they'll conclude that the problem is democracy itself."
2018-03-26 00:19:39+00:00,"The leader of the Senate Dumbocrats, Chuck Schumer, claims that Trump is the only person standing in the way of gun control. If that is so, Chuck Schumer and his fellow asinine Dumbocrats are standing in the way of Trump's agenda, which serves this nation far better than they do."
2018-03-25 19:38:41+00:00,Using uninformed  teenagers to push.  Gun control  agenda. Thugs  and criminals and Terrorists. Don't follow  the law gun control  now going  to stopped.  Gun violence.
2018-03-25 18:39:03+00:00,"March for Our Lives: Gun control ideas sound good, but are deeply flawed and won't save lives  "
2018-03-25 18:15:23+00:00,Gun Rights For Me But Not For Thee: The Hypocrisy of Gun Control Activists 
2018-03-25 17:21:18+00:00,"They are the trash! Should have stayed. Send the cleanup costs to Planned Parenthood, Soros, Bloomberg, Womans March, Oprah, Clooney&amp; other backers. March for Our Lives Protesters Trash Streets of D.C. After Gun Control March | Breitbart  via "
2018-03-25 17:17:33+00:00, I would pay to see  tell this young girl forget about gun control and learn CPR.
2018-03-25 07:21:51+00:00, GUN CONTROL!!!!!  IS IT REALLY THAT HARD TO UNDERSTAND? The US holds only 5% of the worlds population but we own 50% of the worlds guns!!!
2018-03-25 06:48:27+00:00, in addition to gun control we need our children to get mental help. Lost family to gun violence ourselves one month ago. Words cant explain the pain.
2018-03-25 03:42:03+00:00,  Please tell me how saying gun control makes people think that means a ban on all guns because it doesnt.
2018-03-24 23:37:24+00:00, please do research on the obama era bills regarding the school to prison pipeline policy. The very government you are apart of failed Parkland. NO MORE GUN CONTROL    
2018-03-24 23:09:04+00:00,"I commend the  rally &amp; rallies that have occurred. But one area of remembrance: when the  has scratched the backs of many in  &amp;  levels &amp; given monetary favors in order to vote their way, itll be almost impossible for gun control to succeed."
2018-03-24 21:11:28+00:00,Watching this children marching on Washington DC today fighting for common sense gun control laws that seems to be a conundrum for we adults is History in the making This movement and its results will be taught in American schools for generations to come. God bless USA youths
2018-03-24 20:05:36+00:00," This could all be moot soon, if all these marchers are serious about gun control being their single issue - and theres little reason to believe they arent - then they appear to have the numbers and motivation to bring about the change that they want"
2018-03-24 20:03:27+00:00, It is not just about one organization so if that is your argument then I agree. But there is vast majority support for increased gun control in this country and lawmakers refuse to do anything but take the most token of actions like the bump stock thing which was all Trump
2018-03-24 18:14:03+00:00,"Something ppl need to realize is gun control isnt eliminating the right to own a gun for protection, but eliminating the possibility of guns landing in the wrong hands "
2018-03-24 17:31:04+00:00, How is gun control NOT political?   The voting is very heavy on one side in support of gun freedoms vs limitations.  Politicians make it political.  I dont get why keeping assault rifles out of hands of people is political but it is.
2018-03-24 14:40:21+00:00, your a TRAITOR! No more gun control! You lied to your entire base.    
2018-03-24 13:32:47+00:00,"Im in no way pro-guns but that officer in Maryland did the right thing. HE did the right thing, hes a COP, hes supposed to do the right thing. It doesnt mean everybody else will too. We need gun control."
2018-03-24 02:29:31+00:00,NBC Spins Gun Control Rally as Protest Voice to Teach the Grown-Ups a Lesson 
2018-03-23 22:52:18+00:00," with this omnibus bill and the all the regulation and gun control you talk about, I only have one word for you, TRAITOR!    "
2018-03-23 20:57:23+00:00,Another tweet I never thought I'd see: Trump faulting Obama for adopting correct interpretation of federal gun control laws.  
2018-03-23 17:13:53+00:00,"I get that they want gun control but their arguments aren't nowhere near valid. Also use their emotions in a debate. Use emotion, you lose. "
2018-03-23 16:37:26+00:00,"     There was nothing unusual about Kyle's stand for gun rights. This is something we have heard before; We know that person. We very rarely hear from passionate young gun control advocates. This makes them news. Of course, the fact that they are right is important."
2018-03-23 13:30:39+00:00," We are all hoping you do! Republicans and Democrats feel abandoned. Plus, we have a problem funding Deep State agencies like Planned Parenthood as theyre funding the gun control marches, etc."
2018-03-23 12:32:44+00:00,"The elitest rats are coming home to roost. Zombies lining up like lemmings. Barack, Michelle Obama Rally Behind Student March for Gun Control  via "
2018-03-23 10:59:55+00:00," On Tuesday, two week trained individuals accidents discharged their weapons in the schools they're supposed to defend
"
2018-03-23 00:06:28+00:00," And on Tuesday, two good guys with guns accidentally discharged then in schools.
"
2018-03-22 10:52:33+00:00,Support the walkout students!  students for gun control
2018-03-22 10:51:00+00:00,"Its appalling that the Cobb County school punished the students who walked out in support of gun control! They should have been supported! Students, I support you!!"
2018-03-22 05:41:34+00:00,Or like maybe we could get fucking Gun Control  
2018-03-21 19:08:10+00:00,"Don't let your congressional representative lie to you about where they stand on gun control. Handy chart helps you to call   on their equivocation &amp; obfuscation. 
 "
2018-03-21 16:30:50+00:00,  Heres how Texas students are getting ready for the March for our Lives rallies over gun control  via 
2018-03-21 05:53:22+00:00,". uses Tuesday's school shooting to promote anti-gun march coming up in Washington, DC  "
2018-03-20 18:15:07+00:00,They Unfortunately May Had Been Satisfied If There Was Actual Fatalities In Order To Boost Gun Control Talk.  
2018-03-20 17:23:53+00:00,Ingraham on Liberal Youth: The Obama Legacy is Our 'Constant State of Protest and Agitation' 
2018-03-20 16:32:31+00:00,"It seems as though no matter how strict the gun control laws get, criminals still find a way around the system. This is getting out of hand!  "
2018-03-20 14:31:06+00:00, My daughter is a teacher and recently had one of these drills at her school very traumatizing for the teachers and kids.  We need commonsense gun control laws and all NRA blood money used to defend our children not line the pockets of the GOP. 
2018-03-20 13:08:13+00:00,  17 school shootings as of this morning! Another school shooting at  in Maryland! Why no gun control?! When will kids lives matter more than guns?!   
2018-03-19 21:10:33+00:00,Nets: Superhero Gun Control Teens Are Voices of a Generation 
2018-03-19 11:57:09+00:00,The bomber hasnt been caught and ppl already making this about the gun control .. when u can walk into Dicks and buy a bomb lemme know until then hush and worry about the actual victims.. and catching this criminal. Good damn bye.  
2018-03-18 12:06:21+00:00," When you consider the number of needless and very preventable gun-related deaths per year (especially compared to countries with logical gun control), there is no bigger issue in this country."
2018-03-17 11:19:58+00:00,          Yasss!! The Numbers Are In: Gun Control Protests Backfired in a Big Way 
2018-03-17 08:29:36+00:00,"Dana? Since you're telling
Everyone to Shut The F*k
Up! Why don't you follow your own arrogant advice and shut....
"
2018-03-16 18:41:35+00:00,"When will the world understand we NEED stricter gun control laws. Think about not only the 7,000 kids but their families too. Thats a crazy amount of people whose lives are changed forever. "
2018-03-16 18:23:04+00:00,"Ohio student suspended for staying in class during walkouts
That's why I think this is all a leftist ploy for gun control and putting oir kids out there so the masses can have pitty on them.  Think again bitches...


 "
2018-03-16 15:28:44+00:00,"This is clearly Viacom virtue signaling by supporting a gun control rally.  Which is fine, it's well within their rights , but don't blow smoke up my ass"
2018-03-16 11:18:23+00:00,"   A lot of things our party platform is not for. Not all dems are pro gun control, pro choice etc. He has values that reflect his local constituency."
2018-03-15 22:18:26+00:00, Geez...we can't pass better gun control laws for our people???....
2018-03-15 02:39:46+00:00, Our country pivots on the tip of a blade. The Gun control lobbist is a company. Our president had made it easier for the mentally ill to get weapons OMD. How does that work w/background checks? Get proof of their voting record before you. WE STAND in unity.
2018-03-15 01:07:32+00:00," As we watch students walk out in solidarity to have gun control, the question asked is why is this one different. There are some clear &amp; visible factors. I ask what factors didn't cause Columbine to react the same way? Please, not criticism but therein lies truth."
2018-03-15 00:55:31+00:00, Bernie Sanders' unsustainable 'land of the free stuff' policy proposals and gun control hypocrisy are the real opiate of the masses. Hope he's laughing his ass off at his Vermont lake-front dacha.
2018-03-14 22:16:51+00:00,.....and the children will lead us to a better/safer future. I support our determined &amp; vocal teenagers who walked out of school today demanding change on gun control! The NRA is a paranoid group!
2018-03-14 21:33:26+00:00,"The Young People of America
are sending a message to the
Republicans and the MSM.
It ain't ""business as usual""
They're letting them know you're not going to sweep
Gun Control and the NRA
under the rug.
 "
2018-03-14 14:37:55+00:00,Respect to our young people demanding Gun control! All Power to the People
2018-03-14 14:01:13+00:00,"I'm with you students all over America today is the protest for gun control, get rid of the laws for assault weapons  . 10am for 17min walkout nationwide to protest."
2018-03-13 19:53:01+00:00, The horrible truth of gun control in the US is that toddlers kill more people than terrorists do.
2018-03-13 19:41:04+00:00,  The horrible truth of gun control in the US is that toddlers kill more people than terrorists do. 
2018-03-13 12:48:38+00:00," donates $200,000 to student-ran gun control rally.   "
2018-03-13 03:14:25+00:00,"    Common sense gun control is not calling for the banning of AR 15 automatic rifles! Common sense policy is Cruz-Grassley  It would have gave money for School security but dems blocked it
"
2018-03-12 12:10:46+00:00, Then watch her flop again on gun control 
2018-03-11 04:07:56+00:00," I'm sorry Francis I just want to point out the crowd pictures from place to place are not fooling anybody it comes down to policy &amp; subtance! You blew it by supporting Gun Control, Sancutary cities &amp; Abortion on demand  Texans want the opposite &amp; will vote 4  in 2018! "
2018-03-10 21:10:26+00:00," The minute I saw the word ""bloodshed"" .... I thought you were going to talk about nationwide gun control and putting an end to the strangle hold of that terrorist organization ... The NRA.  SILLY ME for thinking the US president would stand up to the gun pushers. "
2018-03-10 17:17:04+00:00, I appreciate your gun control blog and the thought process behind it. A no buy list is equiv to a no-fly list. No way to know if youre on it and no due process to get off of it. Due process is key part here. ie it is way govt bans guns: all people go on list.
2018-03-10 14:55:51+00:00,"        Andy, have to forgive the gun control crazies just blindly follow what told. They focus on a gun that in total rifles accounted for less deaths than feet &amp; hands. Knife attacks do kill 20-30 people at a time or forget the many other methods used. Just focus on the big bad gun"
2018-03-09 22:32:37+00:00,"The politics of gun control are shifting.
Tremendous accomplishment . Bravo!
Forward together, not one step back! "
2018-03-09 07:34:30+00:00,: Facts 'Bully Gun-Control Advocates Via  
2018-03-09 02:14:27+00:00, You visited 200+ counties &amp; spent $4 mil &amp; all you got was 62% of the vote &amp; you loss the Hispanic vote on the border! You don't understand Texans don't want Gun Control or Sanctuary cities! We want  who defends the Constitution.     
2018-03-08 17:50:23+00:00, The NRA needs to be removed from our government. We the people choose our children over the NRA.  We want gun control now and semi automatic guns ban.      
2018-03-08 17:46:47+00:00,Take a good Look when the Liberals Holler Gun Control !!! How about Abortion Control??? 
2018-03-08 07:23:06+00:00,Ingraham on Liberal Youth: The Obama Legacy is Our 'Constant State of Protest and Agitation' 
2018-03-08 04:58:57+00:00,"Now FL just needs a new Governor.  Florida House Passes Gun Control Bill, Defying N.R.A. "
2018-03-08 03:38:48+00:00," No one has ever talked about taking guns. That's the story DJT and repubs wants you to believe. People want responsible gun control. Find one Dem who says take the 2nd amendment away &amp; post please. The 2nd ammendment is a part of who we are, not mass murder."
2018-03-06 15:32:05+00:00,"  There is Russian interference on the democracy and you have done nothing, nuclear threat on Korean Peninsula that who have only inflamed, gun control debate that you flip flop on, but you find time to tweet about Oscar ratings; why are you here?"
2018-03-06 11:13:45+00:00,Isnt those cities with the strictest gun control laws ?? Correlation? 
2018-03-06 03:22:26+00:00,".'s  panel whines about no gun control measures being passed, Brokaw says you don't need an AR  "
2018-03-06 03:18:25+00:00,. Host Awkwardly Butts Heads With Grieving Father on     
2018-03-06 03:18:09+00:00,Fake News: Klepper: Media Has Insufficiently Covered Gun Control POV 
2018-03-06 01:15:02+00:00,We dont need more gun control. We need the familys of the mentally ill to be held accountable. We need the people who are receiving calls about mentally ill or dangerous individuals to not right these things off and do their jobs.
2018-03-05 05:45:53+00:00,this is why we need gun control 
2018-03-05 04:44:58+00:00,"Communist Democrat Liberals LIE!!
Ex-Calif. State Sen. Leland Yee, gun control champion, heading 2 prison 4 weapons trafficking
All they do and are is  lies that spew from their mouths, their documents, movies, music, and political organizations!!!
"
2018-03-04 14:16:45+00:00,"  Parkland and Chicagi banding together will make such q powerful statement. 

I can't tell you how many times I heard heard ""but what about Chicago?"" on discussions about gun control and black lives matters."
2018-03-04 07:10:21+00:00,'You'll Have Fewer Rights': Tucker Warns of 'Australian-Style' Gun Control If Dems Win Congress 
2018-03-04 03:47:34+00:00,"WashPost gets it wrong. Headline claims student gun-control march ""bumped"" off the Mall in DC. No, they came late! "
2018-03-03 21:31:32+00:00,Juan is in the process of creating a gun control PSA and also he is continuing his work on a public awareness campaign. So impressed with his initiative.  
2018-03-03 21:25:00+00:00,not having proper gun control punished 17 innocent people 2 weeks ago. stfu. 
2018-03-03 17:21:50+00:00, Why don't all of those people who are being harmed by gun control sue. Please provide the courts with what constitutional rights were taken away from you and what harm was done!!! Tell them to sue!!!
2018-03-03 13:21:22+00:00,  How about Dublin the votes to secure DACA and gun control?
2018-03-03 00:32:02+00:00,"""AND DON'T WANT GUN CONTROL..."" Am I the only who realizes how crazy that sounds? "
2018-03-02 23:39:55+00:00,"My good friend  and I at todays Press Conference on Gun Control in Houston, "
2018-03-02 22:56:00+00:00,"Today I spoke at a Press Conference in Houston, TX on Gun Control with  and many "
2018-03-02 16:19:10+00:00,"  Gotta love Sarah Sanders' comments on Trump's ""support"" for gun control. A noncommittal commital."
2018-03-02 15:10:36+00:00,"Remember when the attack on Republicans happened at that baseball field? Remember all the gun control marches and celebrity-sponsored bus trips to D.C. for kids? Yeah, me neither."
2018-03-02 14:29:46+00:00, Right - they say you are for no gun control - so your meeting with everyone the other day was all fake and just for show.  Guess you just needed to be in front of the cameras again
2018-03-02 13:20:39+00:00, I am so sick over hearing about what the NRA approves or disapproves I will say it again We did not elect the NRA and they do not belong in our democracy.  Enough is enough we need gun control now. We need NRA money removed from elected officials.  
2018-03-01 12:07:29+00:00,Walmart is the latest retailer to raise the age for gun and ammunition sales to 21 - at 6:30a Ive got the statement from the mega retailer and the latest on the gun control debate  
2018-03-01 05:09:03+00:00,  How far will Trump go in gun control reform?
2018-03-01 04:14:11+00:00,6 New Ways to Deflect From Gun Control! via  
2018-03-01 02:46:43+00:00,'s Camerota Praises 'Influential Voices' Advocating for Gun Control 
2018-03-01 00:33:36+00:00,.'s face really says it all here. Republicans just stunned re:  on gun control today    
2018-02-28 23:52:38+00:00, Thank you for your leadership in the conversation about reasonable gun control.
2018-02-28 21:07:29+00:00,"Those that say metal detectors are the answer to School Shootings but claim gun control won't work because people will always find a way..Which one is it? They can't work in schools but nowhere else?
Thats a logical fallacy. 
   "
2018-02-28 04:38:47+00:00,"America its was all a big lie about ""Gun control change $$$ and the ""NRA,is the ""Gop republicans   love over life.The gop vote out!!"
2018-02-28 03:10:58+00:00,Finally! Beto hits a major Network! BetoForSenate. 
2018-02-28 01:39:08+00:00,Wow: CBS Highlights Americans Who See Gun Control as Assault on Their Freedoms 
2018-02-27 22:24:45+00:00,"  Not needed!  No other country has that in their schools.  Why?  They have gun control!  No other country owns more guns, has more mass shootings or more murder by gun than the grand old US of A."
2018-02-27 17:50:54+00:00," Ted Cruz you are bought and paid for by the NRA.   Enough is enough.  Gun control does not mean doing away with all guns, stop lying.  We need semi automatic guns banned and back ground checks.     "
2018-02-27 14:06:43+00:00,"Frfr if someone actually does do sum at UH today, all my comrades and all my friends, do NOT let the liberal media use me as gun control propaganda. DO NOT. My final advice would be read Lenin Marx Engels stalin mao Raymond carver and Hemingway."
2018-02-27 03:53:16+00:00, You are using his speech on Machine guns and equating it to gun control which is a false narrative 
2018-02-27 03:48:02+00:00,   R u out of your mind? At least  has the willingness to bring to the table the debate over gun control unlike many politicians who r just trying to protect their own economic interest
2018-02-27 02:45:20+00:00,"I.. DESPISE.. THESE.. PEOPLE
 "
2018-02-27 01:47:23+00:00,I cant believe they would pass a bill so absurd and yet keep gun control laws to a minimum while kids around the country feel unsafe in our schools . Disgusting. 
2018-02-27 00:06:31+00:00,Parkland Student Emma Gonzlez Opens Up About Her Fight for Gun Control  via 
2018-02-26 15:51:19+00:00,"""We have to get money out of politics"", says a Democrat strategist. Only as far as gun control measures, though, no mention of Planned Parenthood's grasp on Democrat politics. Which, btw, is far more extensive and vastly outspends any efforts by NRA lobbyists."
2018-02-26 15:37:53+00:00, Non-aryans were germans too... Even if they weren't it is still oppressing people via gun control.
2018-02-26 14:46:31+00:00,             Other countries dont have mass shootings. They have criminals and violence and gun control and it doesnt play out as you imagine. It keeps kids from being killed. Living proof gun control works. 
2018-02-26 04:38:33+00:00," When Koreans were asked what was the solution to America's gun violence, 99% of them said gun control. How come Americans can't think that way??"
2018-02-25 23:56:27+00:00,Father of school shooting victim verbally slapped Chris Wallace upside the head while he was yappin about gun control and it was GLORIOUS... 
2018-02-25 18:22:44+00:00, Lipstick on a pig? Truly cringeworthy. I would have picked a far better phrase when dealing with gun control. 
2018-02-25 17:36:31+00:00,"Go Figure! Repubs refuse 2 implement gun control! Unacceptable mass murders, with kid victims! No gun control; 2nd Amendment Trumps all, &amp; ur faking hurt &amp; pain!, they say. Kids finally control narrative! Now some movement &amp; they get credit 4 fixing what they started! "
2018-02-25 15:23:11+00:00, what is happening to us? Our problem is multifaceted not just gun control. We must look at the entire picture here. Whats happening with the people of today?
2018-02-25 05:55:44+00:00,"   Where are the Republican leaders?  

Right now, they are getting schooled by children about need for gun control in this country."
2018-02-25 05:35:23+00:00," Why is disarming the public never even brought up whenever it's ISIS doing the shooting? Everyone asks ""how can we stop crazy assholes from doing this"". As they should. But when it's just a crazy non-religious native, suddenly it's a 24x7 gun control push."
2018-02-24 22:12:53+00:00,"So a friend of mine, a father posted this today. Hes referring to Case &amp; I &amp; I cldnt be more touched. Many opinions rn on gun control, but he rlly summed it up here. I agree  &amp; not bc its abt Case/I, just that it touched me and I agree. By the way-Ive met his man ONCE. "
2018-02-24 21:46:10+00:00,This is the time to discuss gun control. 
2018-02-24 19:49:29+00:00,"Here in  we feel your anguish about school shootings and your President is on the wrong track. Heres my input:
Reformed gun control NOT arming teachers is the answer. The absence of meaningful gun control is absolutely INSANE!"
2018-02-24 18:15:49+00:00,When I see communist accounts rt pro gun control propaganda 
2018-02-24 18:08:35+00:00,"  So because it didnt work in one city, it wont work nationwide? You do realize countries who have gun control have less mass shootings and death by firearm than we do.... take that into consideration"
2018-02-24 17:38:44+00:00,I mean they are oppressing people via gun control. Just because they were only doing it to non-Aryans is irrelevant . 
2018-02-24 15:06:15+00:00, Viciously racist Police and military need gun control not citizenry lol
2018-02-24 07:01:31+00:00,Gun Control Lol How many of us (US) Citizens are going to have to pay the price for our lives just being born because someone has MENTAL HEALTH ISSUES
2018-02-24 04:55:01+00:00,Talking to NRA members about gun control is like talking to slave masters about slavery. 
2018-02-24 03:40:18+00:00,About to post 5 different parts addressing racism &amp; gun control regulation &amp; STOP STIGMATIZING  blaming THEM for ; all this as I comprehend &amp; have seen explained. Also addressing the USA colonized pathological violence problem  
2018-02-23 19:28:23+00:00, What part of Shall Not Be Infringed  dont you understand? Its an issue of school security and police followup. Gun control ONLY effects law abiding citizens NOT criminals!! Get with the program!!
2018-02-23 19:03:20+00:00," Damn. That stash, I'm about to go full Bolshevik, we need gun control because that asshole has better kit than I do. I need the government to redistribute some of those bourgeoisie weapons to my proletarian hands"
2018-02-23 13:31:44+00:00, Hope they can talk some sense in you about no gun control or gun restriction. You are right about mental health and arming teachers. Nobody talks about the millions of times legal gun owners use guns to prevent violence in the US on an annual basis.
2018-02-23 13:12:14+00:00, Because they are too busy pushing their gun control initiatives.
2018-02-23 12:52:19+00:00,"Just saw a post on FB that said ""America doesn't need gun control, America needs Jesus.""

Holy fuck."
2018-02-23 05:30:23+00:00,It doesnt support gun control 
2018-02-23 03:35:56+00:00, Archie Bunker on gun control sounds a lot like Trump on gun control.
2018-02-23 02:19:10+00:00,"Judging from the diatribes against common sense gun control from the likes of Donald Trump and Wayne Robert LaPierre, Jr. our gun problem is indeed first and foremost a mental health issue. "
2018-02-23 00:50:04+00:00,also  dumbass people: gun control does not mean that all guns will be banned. so please keep your head out of your asshole and demand gun control because it doesnt mean that you will lose your precious guns
2018-02-22 22:49:37+00:00,"CNN Touts CT Gun Control As 'Model,' Ignores Recent Murder Increases "
2018-02-22 21:46:51+00:00," Gun control is great when youre in control of the guns... Memories are the key not to the past, but to the future.
 Corrie ten Boom "
2018-02-22 21:34:14+00:00, Sorry this is so graphic &amp; awful but they had gun control first
2018-02-22 21:04:41+00:00,To simply the gun control debate I will liken it to my profession. In the mechanic world if a part keeps breaking you don't keep replacing the part. You diagnose the root cause. Banning guns is just a hopeful repair to a recurring problem.
2018-02-22 20:53:42+00:00,"One of the worst things Ive seen from Gun Control tweets is how quickly people will turn on each other over it. 

We need to be unified and every day we get further from that."
2018-02-22 19:55:42+00:00," keep down playing the voter turnout and pissying off the people about gun control AND  the WALL, KEEP UP THE GOOD WORK !!! 
I JUST VOTED EARLY  STRAIGHT DEMOCRATIC TICKET!!!! BY THE WAY I'M A RESPONSIBLE GUN OWNER (ALL KINDS) LOCKED UP !!!!"
2018-02-22 19:23:28+00:00,"The entire war on drugs that is locking up generations of black and brown men. Weed, heroin, or guns  prohibition doesnt work and its always targets communities of color. 
(Gun Control has targeted POC since the dawn of American history.) "
2018-02-22 18:13:00+00:00,Are yall amazed at how fast they were able to move on gun control... 
2018-02-22 17:02:20+00:00," Need to watch this, you start restricting it goes too far. I get that you are just shutting people up with bump stocks, because gun control idiots dont know anything about them. The key is mental health, why can people go into the military and use guns but cant buy them?"
2018-02-22 16:29:56+00:00, This video is  pointless. As if we didnt know that guns are inanimate and cannot function without a human using it. Gun control is literally what it is. Gun. Control. Just controlling the access to guns and who it goes to. Not taking them away altogether
2018-02-22 15:33:29+00:00,"Howre yall gonna call for increased gun control over assault rifles, but then use a shotgun to demonstrate the deadly effects of an AR-15 ???"
2018-02-22 14:30:56+00:00, Maybe it needs to be put in terms that you can understand...Surely gun control is as pro-life an issue as ever been put forth. What is the use of keeping a fetus safe just to have that now teenager gunned down in school?
2018-02-22 14:12:17+00:00,  Wake up GOP we do not want guns in our schools period.  Gun control does not mean take away all guns but there is no need for AR-15 semi automatic weapons. NRA has no place in our government and their money should be paying restitution to all victims of the mass shootings.
2018-02-22 13:55:06+00:00,"        Us Gun idiots do think, unlike gun control  crazies. They wouldnt be going to the school if the teachers are armed. Criminals dont go where it will be harder. I bet you have zero clue how many times legal gun owners use guns to stop violence each year."
2018-02-22 13:44:58+00:00,"Polls show strong support for action on  and . That sentiment is not, however, shared by the Republicans who control the government.
         
 "
2018-02-22 13:23:31+00:00," President Trump, I have solution that I think would get bipartisan support and make an effective change that we all could agree upon, it is not gun control. How do I go about sending you a synopsis."
2018-02-22 13:09:40+00:00,        Gun control crazies couldnt tell you how many times every year guns are used by legal gun owners to stop violent crime.
2018-02-22 05:10:00+00:00,"  mandated liability clauses (to nudge people to follow safe storage), a federal database that individuals can submit to for further scrutiny. All of these reinforce responsible gun ownership. W/ this we can reconcile concealed carry and state reciprocity w/ gun control."
2018-02-22 04:48:40+00:00,"8,000 African Americans are killed by guns every year.  Why werent the  democrats and lib students crying  for gun control then? "
2018-02-22 04:21:07+00:00,"The discussion of gun control is good for everyone whether u are pro or anti gun but I will say this again, if u stay on 1 side of this debate &amp; r not willing to at least listen the other side, there will never b a resolution!!"
2018-02-22 03:53:12+00:00,Right. So she is advocating for a 100 Percent foolproof mental prevention rather than gun control itself.  Makes sense. Not. 
2018-02-22 03:36:13+00:00, We the people have your backs Parkland students. We wont back down until the NRA and the GOP are stopped. We need gun control now. We need a ban on AR-15 assault riffles and background checks and age requirement raised.
2018-02-22 03:18:45+00:00,Brandon on Lauras show is amazing: calm &amp; objective about 2 sides to school shooting story but only one is being pushed: gun control. The students were killed by human controlled gun. (paraphrase)
2018-02-22 02:54:58+00:00,"Please get this kid off the TV!! He is not talking about solutions, he is just playing politics!! We need answers to gun control, not ur agenda!! "
2018-02-22 01:05:42+00:00, it makes it much more difficult for someone to be killed if their murderer isnt holding an AR-15 (or any type of gun for that matter) !! gun control is necessary because its ridiculous that a 19 year old had access to a weapon like that.
2018-02-21 23:28:21+00:00,    Sorry but I'm not going to lose my Constitutional rights because some snowflake who needs help can't handle himself! Stop politicizing a tragedy! funny I bet you never call for gun control when a cop gets shot      
2018-02-21 22:38:24+00:00,"Bad News Republicans, These Gun Control Supporting High School Kids Will Vote In November via  "
2018-02-21 21:41:56+00:00,"Those students need to express to the nation how wonderful the laws are working there. 

Chicago, where gun control is working:
February to Date
Shot &amp; Killed: 24
Shot &amp; Wounded: 76
Total Shot: 100
Total Homicides: 29 "
2018-02-21 21:38:35+00:00,"All these students statements and NOT one has addressed the CRIMINAL. Instead they are crying GUN CONTROL. Not one of them blaming local authorities, their administration and the FBI for IGNORING all the calls for concern. Instead they are attacking the NRA and the 2A."
2018-02-21 21:29:51+00:00,"Since the beginning of 2018, 16 Police Officers have given their lives in the line of duty, out of those 16, 12 were killed by gunfire.  Does  anyone call for Gun Control when the guns are used against them? 
Respect!
BlueLivesMatters
The Thin Blue Line "
2018-02-21 18:04:24+00:00,", the lack of gun control."
2018-02-21 16:12:57+00:00,The only reason  and  are giving lip service to gun control right now is because they are up for reelection and are rightfully scared of their seats flipping
2018-02-21 14:46:20+00:00,This is so fucking ignorant. Yall swear this is the best argument for having loose gun control laws. Guns just dont shoot them selves no shit. Im not saying take guns away but damn we gotta try something to lessen the number of mass shootings 
2018-02-21 14:09:39+00:00,George Nazi Soros Owner Of The Democratic Party is staging demonstrations on gun control. Remember what Hitler did to the Jews took their weapons then their Lives Do you want this America? To destroy America from within !!! 
2018-02-21 05:41:07+00:00,.: Youth Will Support Gun Control Like Abortion Restrictions via  
2018-02-21 01:19:08+00:00, Mr president die hard trumpster here . I have to tell you . You supporting gun control in any format will ruin you . Your base will leave you only to prove a point that we will not tolerate any such restrictions on our firearms.
